proprietary,opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
0,21174,0.391812865,0.277551548,0.0,0.322995532,0.361570249,0.36456857,0.295163646,0.5748420120000001,0.160560345,0.418498511,0.39751992,0.70933893,0.353625839,0.4870048870000001,0.680785065,0.510054439,0.568534141,0.67115903,0.237552635,0.2,0.0,0.088355089,0.398420463,0.660958904,0.210186422,0.0,0.942307692,0.376742979,0.470009486,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,25685,0.304093567,0.547272522,0.33988623100000004,0.413058401,0.3648025,0.39135638,0.355182118,0.720815312,0.340517241,0.445856153,0.441102669,0.4071353620000001,0.334670575,0.364210551,0.623919135,0.428199082,0.515242971,0.343665768,0.802419711,0.2,0.328136292,0.846282196,0.309042308,0.7652792409999999,0.161973219,0.003816794,0.45242915,0.44475891,0.6261432920000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3495,0.253411306,0.478486836,0.424711506,0.433013536,0.495941226,0.503781255,0.456255039,0.60776889,0.311422414,0.379702159,0.433758284,0.426023085,0.338655476,0.34301108700000005,0.5701609879999999,0.452966873,0.524143375,0.419137466,0.69020986,0.7,0.263116599,0.635812767,0.378666085,0.660958904,0.250649237,0.003816794,0.748987854,0.391888324,0.54577387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,41552,0.319688109,0.627483492,0.550711944,0.571231381,0.431680513,0.429596485,0.376688132,0.649300942,0.413793103,0.43908202,0.462604654,0.585519412,0.460055547,0.481436792,0.72071807,0.368394329,0.489404828,0.580862534,0.653177757,0.2,0.339212575,0.232011608,0.410838503,0.581184529,0.241125384,0.003816794,0.8866396759999999,0.476642629,0.4790739570000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2740,0.323586745,0.207039327,0.0,0.0,0.343214318,0.319536862,0.25078352800000003,0.924795048,0.368534483,0.539547832,0.430051004,0.292759706,0.6880444490000001,0.501061572,0.768356325,0.450108017,0.528649554,0.485175202,1.0,0.7,0.629778707,0.7040260770000001,0.398420463,0.7093933459999999,0.701241065,0.003816794,0.421052632,0.679437187,0.581476995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,10474,0.580896686,0.542008804,0.478486836,0.487497589,0.44066653,0.473042749,0.430381257,0.66678959,0.6799568970000001,0.4254037570000001,0.424444944,0.78593914,0.846793135,0.7626746940000001,0.92764275,0.556416634,0.535480124,0.819407008,0.457713188,0.7,0.788638334,0.23939911100000005,0.531525049,0.907534247,0.293523627,0.026717557000000003,0.598178138,0.82032673,0.435620252,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3664,0.315789474,0.380891011,0.447845891,0.40458156,0.5370821920000001,0.544943905,0.498612589,0.547319872,0.242456897,0.4592771370000001,0.403400577,0.554039874,0.390866011,0.518061554,0.729684645,0.47809087,0.561282859,0.629380054,0.457533256,0.4,0.136694484,0.296571029,0.334274065,0.581184529,0.330160622,0.0,0.903846154,0.503679694,0.445905223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,8504,0.251461988,0.6250759220000001,0.612619673,0.665311152,0.561067027,0.557636823,0.506449419,0.6933214659999999,0.313577586,0.533343122,0.464362319,0.386149003,0.393143224,0.43277231,0.6966017320000001,0.376667795,0.487308083,0.491913747,0.892270302,0.4,0.344558971,0.7040260770000001,0.34988687700000004,0.7652792409999999,0.545919253,0.0,0.613360324,0.5015845529999999,0.516442983,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3219,0.481481481,0.45326315,0.476092568,0.5342907570000001,0.612284109,0.619695499,0.584410024,0.668127296,0.6034482760000001,0.262134202,0.401447372,0.518363064,0.61270596,0.455293123,0.7075325509999999,0.516514272,0.5636894889999999,0.502695418,0.396066164,0.7,0.277656207,0.20821594,0.385410869,0.7093933459999999,0.161973219,0.0,0.915991903,0.529611199,0.504557637,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,2625,0.461988304,0.478486836,0.478486836,0.510669766,0.6710495120000001,0.67950445,0.653108101,0.631484171,0.52262931,0.495339978,0.420676784,0.784889822,0.64725188,0.714394777,0.900132667,0.438528549,0.540082075,0.685983827,0.48107411,0.7,0.5160934979999999,0.224364842,0.250284668,0.907534247,0.220926433,0.0,0.869433198,0.8026491840000001,0.508578408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,39644,0.639376218,0.713334847,0.704288107,0.7667548590000001,0.421072445,0.41787314,0.377883465,0.612454893,0.359913793,0.320635617,0.416883418,0.592864638,0.568385597,0.491981294,0.741666325,0.580216169,0.5447231929999999,0.648247978,0.477433023,0.2,0.400643134,0.216439952,0.465651672,0.7652792409999999,0.491054643,0.003816794,0.824898785,0.569813424,0.487841177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,22220,0.304093567,0.34873150299999994,0.283488333,0.23572477,0.360464414,0.361121562,0.281455938,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.4811494220000001,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,12880,0.239766082,0.0,0.5639483679999999,0.541669371,0.14959289,0.175587983,0.230703312,0.591551076,0.283405172,0.554904041,0.377441183,0.415529906,0.363934253,0.26640768800000003,0.606375352,0.542967585,0.593403354,0.350404313,0.546492422,0.2,0.161196914,0.906604352,0.144941023,0.8304794520000001,0.04600924,0.0,0.34008097200000004,0.324661762,0.659911237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,41894,0.378167641,0.547272522,0.6007619329999999,0.639505904,0.275167383,0.311488873,0.236134944,0.595335163,0.206896552,0.386861446,0.4111449820000001,0.614900315,0.235665161,0.392214053,0.603313654,0.495607608,0.551759404,0.498652291,0.523440657,0.2,0.183362057,0.662393142,0.546703945,0.7093933459999999,0.133905189,0.0,0.7105263159999999,0.297823748,0.650690452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3624,0.091617934,0.496744288,0.498921986,0.526675356,0.679361732,0.68953107,0.664820516,0.55608036,0.286637931,0.421956703,0.399487178,0.333683106,0.358790065,0.3236845,0.566560411,0.506146993,0.56610656,0.388140162,0.4412898,0.7,0.316505969,0.7315030020000001,0.309042308,0.7652792409999999,0.161973219,0.0,0.656882591,0.360481082,0.673172282,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3242,0.259259259,0.189695748,0.1390763,0.022619613,0.604517367,0.6095645239999999,0.5785560279999999,0.73116799,0.424568966,0.350576295,0.451950251,0.455403987,0.307604376,0.408957826,0.67413341,0.457229009,0.502165383,0.373315364,0.7854229340000001,0.7,0.438853121,0.6979119559999999,0.404700046,0.8304794520000001,0.102319999,0.0,0.66194332,0.382491806,0.555993315,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2484,0.304093567,0.64583766,0.636854858,0.6594869010000001,0.641521054,0.637399845,0.6058038960000001,0.584375189,0.334051724,0.4356788070000001,0.448356373,0.517313746,0.361059267,0.452714413,0.6851127220000001,0.375023971,0.506488774,0.486522911,0.7801220090000001,0.4,0.310465162,0.738966418,0.398420463,0.7093933459999999,0.42556643,0.003816794,0.598178138,0.467195906,0.516442983,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,41676,0.04288499,0.542008804,0.5733706820000001,0.67791551,0.433091634,0.439888858,0.399562236,0.737260035,0.667025862,0.331961749,0.478245624,0.22455404,0.487206145,0.299422666,0.645366905,0.653635242,0.470833662,0.180592992,0.481530476,0.2,0.679804576,0.441954721,0.493933792,0.7652792409999999,0.259826691,0.0,0.682186235,0.58508146,0.508578408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,21116,0.409356725,0.458548267,0.473671547,0.541669371,0.368926271,0.349846175,0.257339761,0.528485323,0.176724138,0.316833448,0.389578691,0.5089192029999999,0.263681075,0.329820754,0.5534843779999999,0.5503364470000001,0.578350935,0.478436658,0.46716246,0.4,0.161196914,0.853340642,0.36465533,0.907534247,0.198968923,0.003816794,0.450404858,0.293663314,0.643559996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,31136,0.280701754,0.384595016,0.344353999,0.440548337,0.471334872,0.474891873,0.451174994,0.760216903,0.245689655,0.670413267,0.464362319,0.421825813,0.6660630270000001,0.542792426,0.7734792090000001,0.394409116,0.487308083,0.576819407,0.645317834,0.5,0.665627679,0.266673469,0.398420463,0.7093933459999999,0.565447946,0.015267176,0.683198381,0.717217166,0.54577387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7839,0.259259259,0.57642255,0.487807803,0.715665746,0.434019304,0.436114376,0.361031823,0.73116799,0.424568966,0.350576295,0.451950251,0.455403987,0.307604376,0.408957826,0.67413341,0.457229009,0.502165383,0.373315364,0.7854229340000001,0.4,0.438853121,0.6979119559999999,0.404700046,0.8304794520000001,0.102319999,0.0,0.66194332,0.382491806,0.555993315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3636,0.245614035,0.335324398,0.335324398,0.367277287,0.606235194,0.613787402,0.581528096,0.6415703739999999,0.278017241,0.560985361,0.45373912,0.55089192,0.363540479,0.498261788,0.728803895,0.394409116,0.500016922,0.571428571,0.7257373290000001,0.7,0.369589342,0.650611329,0.404700046,0.7093933459999999,0.583573325,0.003816794,0.6396761129999999,0.522044847,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,32643,0.446393762,0.545532118,0.458548267,0.447851261,0.29918578100000004,0.313573916,0.272889088,0.7296640409999999,0.24137931,0.498558956,0.446551265,0.578174187,0.361055774,0.40934387,0.607890719,0.462864099,0.5086638139999999,0.473045822,0.5146336029999999,0.5,0.291340036,0.7292132029999999,0.37175053,0.7093933459999999,0.301288922,0.0,0.640688259,0.381062545,0.596252924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2919,0.3859649120000001,0.6784518190000001,0.6965945509999999,0.7144995209999999,0.5568322729999999,0.569269009,0.528904819,0.586880084,0.12715517199999998,0.393973163,0.418783284,0.55613851,0.314021085,0.359928621,0.499390158,0.467055445,0.542397707,0.540431267,0.416555231,0.4,0.222211819,0.641624057,0.326119733,0.8304794520000001,0.210186422,0.0,0.7621457490000001,0.396961266,0.641140285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,41254,0.255360624,0.540225427,0.532941411,0.624616445,0.39830151,0.398429906,0.340533535,0.659860831,0.501077586,0.479098248,0.481668503,0.426023085,0.537281279,0.534365549,0.775639525,0.286582809,0.466796453,0.495956873,0.781378786,0.2,0.483590741,0.468891495,0.385410869,0.660958904,0.515106373,0.003816794,0.746963563,0.6245378979999999,0.450903055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3368,0.452241715,0.408888488,0.325902085,0.381961948,0.517676678,0.5213143170000001,0.47444453,0.676996887,0.230603448,0.361591584,0.496846107,0.616998951,0.313537368,0.434589959,0.6138521610000001,0.434124844,0.449017051,0.601078167,0.309554596,0.7,0.123401839,0.139866677,0.189333043,0.8304794520000001,0.0,0.0,0.971659919,0.394202411,0.45580918,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2476,0.393762183,0.851944303,0.705961313,0.7732320020000001,0.091722461,0.117058655,0.027337763,0.6959181,0.64762931,0.41502911,0.401447372,0.7418677859999999,0.490790658,0.622207175,0.835669804,0.420702025,0.5636894889999999,0.676549865,0.438548052,0.7,0.291340036,0.4739011520000001,0.309042308,0.907534247,0.102319999,0.0,0.8684210529999999,0.458688677,0.39614589,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3291,0.06042885,0.305731339,0.34873150299999994,0.440548337,0.3819397920000001,0.407024434,0.304606782,0.7111085640000001,0.356681034,0.34316928,0.45373912,0.30115425,0.479595126,0.35173940200000003,0.621088516,0.617828693,0.500016922,0.258760108,0.305962742,0.7,0.277656207,0.417717491,0.465651672,0.907534247,0.480000956,0.0,0.813765182,0.447585055,0.607512535,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,21744,0.446393762,0.447845891,0.35302231700000003,0.458400834,0.436742025,0.432667368,0.372381934,0.541841597,0.088362069,0.316833448,0.486768128,0.6977964320000001,0.218175909,0.468985114,0.630843721,0.519080172,0.460800125,0.67115903,0.126437828,0.4,0.0,0.039729775,0.250284668,1.0,0.0,0.0,0.982793522,0.235784955,0.5690386470000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2197,0.356725146,0.458548267,0.466241823,0.4781894820000001,0.516996516,0.514350028,0.47487355,0.464836657,0.282327586,0.462606251,0.493504416,0.718782791,0.5070475879999999,0.537367344,0.798774875,0.381567503,0.452914117,0.568733154,0.34330304700000003,0.7,0.304263248,0.232011608,0.227508995,0.660958904,0.198968923,0.0,0.924089069,0.577378299,0.596252924,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1285,0.356725146,0.640267197,0.607429507,0.619438211,0.601841586,0.616736307,0.578627882,0.714221566,0.493534483,0.418498511,0.4730758470000001,0.37775446,0.819041749,0.57199725,0.811349725,0.368394329,0.476949914,0.506738544,0.596905234,0.4,0.369589342,0.190773797,0.422716454,0.581184529,0.658656768,0.007633588,0.772267206,0.7554974790000001,0.45580918,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,22743,0.3859649120000001,0.310952774,0.369383223,0.468501349,0.28935214800000003,0.261007534,0.224942294,0.511959552,0.59375,0.35793240299999995,0.356561561,0.523609654,0.562768037,0.529633832,0.772027389,0.423713055,0.619402985,0.448787062,0.422902772,0.7,0.424313513,0.272990157,0.398420463,0.907534247,0.231227952,0.0,0.8724696359999999,0.58053506,0.51253961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3206,0.33528265100000004,0.325902085,0.402220914,0.367277287,0.470445101,0.468563822,0.416017102,0.717440572,0.492456897,0.397511379,0.462604654,0.511017838,0.587145725,0.5224798829999999,0.7638705029999999,0.351419974,0.489404828,0.509433962,0.8013271240000001,0.7,0.505755885,0.414489129,0.511282468,0.547945205,0.301288922,0.022900763,0.771255061,0.634367303,0.542278705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,41429,0.306042885,0.595276094,0.562337364,0.633003406,0.64608159,0.6572503829999999,0.6477439779999999,0.6257530020000001,0.213362069,0.5457167789999999,0.441102669,0.472193075,0.391043142,0.403090469,0.649170341,0.432649267,0.515242971,0.5525606470000001,0.426780446,0.5,0.416687977,0.7790627370000001,0.404700046,1.0,0.54880331,0.003816794,0.482793522,0.45672899,0.607512535,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,12026,0.276803119,0.468746811,0.463707536,0.152328809,0.41434483,0.4035490470000001,0.342277211,0.762988193,0.17887931,0.5879316370000001,0.483372966,0.351521511,0.610870902,0.447987138,0.6851127220000001,0.454391046,0.464789792,0.549865229,0.537144672,0.3,0.344558971,0.414489129,0.564563236,0.660958904,0.602809466,0.030534351,0.7246963559999999,0.634864742,0.655340591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2581,0.389863548,0.5215346160000001,0.498921986,0.566916239,0.6196893920000001,0.6241829289999999,0.595075535,0.4865586670000001,0.375,0.372494661,0.462604654,0.514165792,0.467269279,0.521248739,0.74332708,0.44144546,0.489404828,0.549865229,0.458898667,0.4,0.374287643,0.272990157,0.357370903,0.8304794520000001,0.066208191,0.0,0.901821862,0.6041010379999999,0.45580918,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,21244,0.376218324,0.325902085,0.388236767,0.6050503939999999,0.427796585,0.404255662,0.34894856,0.606969258,0.358836207,0.361591584,0.426319728,0.603357817,0.34040892700000003,0.463763655,0.7046036859999999,0.458642849,0.533193681,0.5161725070000001,0.575042745,0.2,0.310465162,0.662393142,0.391993111,0.907534247,0.148329239,0.0,0.728744939,0.414869925,0.590440167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3523,0.192982456,0.398808574,0.373287456,0.425231649,0.651572124,0.6496373639999999,0.629553727,0.526583121,0.308189655,0.33944646100000003,0.45373912,0.397691501,0.400122663,0.303921379,0.588995884,0.560038986,0.500016922,0.425876011,0.469848939,0.7,0.270500012,0.355028558,0.31771446,0.8304794520000001,0.118606434,0.0,0.906882591,0.33821703299999994,0.59911259,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,3446,0.198830409,0.606112305,0.5639483679999999,0.7225452509999999,0.607110047,0.605509613,0.5653107070000001,0.575474348,0.28125,0.634222504,0.433758284,0.3767051420000001,0.333669216,0.24894473,0.5291329379999999,0.604374698,0.524143375,0.265498652,0.430301919,0.7,0.123401839,0.948532698,0.300085773,0.8304794520000001,0.161973219,0.003816794,0.184210526,0.35541594600000004,0.716841526,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,2234,0.27290448300000003,0.47122317,0.468746811,0.5214591829999999,0.526659239,0.52968155,0.488415002,0.643932111,0.189655172,0.41502911,0.45373912,0.542497377,0.211580198,0.343057961,0.515891987,0.539252675,0.500016922,0.389487871,0.460820357,0.7,0.042400334000000005,0.417717491,0.391993111,0.8304794520000001,0.390530753,0.003816794,0.866396761,0.307169469,0.581476995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,31249,0.286549708,0.571828476,0.570275214,0.6937431279999999,0.476205273,0.481908223,0.41798462,0.5599858560000001,0.268318966,0.495339978,0.430051004,0.4658971670000001,0.335951316,0.386494272,0.629475745,0.464264506,0.528649554,0.4366576820000001,0.496850756,0.2,0.136694484,0.82951158,0.434099345,0.7652792409999999,0.220926433,0.0,0.488866397,0.37866871,0.620951357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3770,0.239766082,0.654462841,0.674633587,0.706171428,0.497895553,0.504856938,0.4506241070000001,0.5630655379999999,0.163793103,0.52082474,0.407286319,0.506820567,0.376258264,0.450772611,0.626714591,0.451539206,0.556500651,0.540431267,0.447559003,0.4,0.284598752,0.199669336,0.594033088,0.4066780820000001,0.645321854,0.0,0.746963563,0.462965547,0.487841177,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1625,0.072124756,0.321032687,0.335324398,0.351623726,0.6996982890000001,0.71006943,0.702076154,0.656760583,0.41487069,0.504968014,0.462604654,0.305351522,0.432348162,0.233485985,0.494444217,0.429686417,0.489404828,0.7223719679999999,0.426738939,0.5,0.222211819,0.12808486300000002,0.357370903,1.0,0.301288922,0.007633588,0.924089069,0.394202411,0.653025631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2834,0.220272904,0.369383223,0.373287456,0.3957906920000001,0.593667624,0.637444322,0.633222569,0.710911215,0.38362069,0.455937635,0.416883418,0.34102833200000005,0.416604732,0.406616775,0.669587169,0.465661613,0.5447231929999999,0.284366577,0.69201015,0.7,0.494937284,0.738966418,0.5154527760000001,0.7652792409999999,0.33689041200000003,0.0,0.5455465589999999,0.5283058389999999,0.559314802,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,30108,0.31384015600000004,0.695722602,0.6895186870000001,0.7410193209999999,0.616588365,0.6111577779999999,0.581109164,0.575684368,0.25,0.4254037570000001,0.422563984,0.434417629,0.256754414,0.31811214,0.543656123,0.495607608,0.537776235,0.32884097,0.711483532,0.4,0.136694484,0.933738684,0.227508995,0.8304794520000001,0.231227952,0.0,0.236842105,0.36198785,0.657635681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6507,0.440545809,0.6047870470000001,0.365407349,0.244355769,0.331477218,0.321434469,0.274665358,0.595512333,0.19612069,0.383287789,0.375390818,0.50996852,0.257044047,0.328042404,0.555399549,0.616716801,0.5959512020000001,0.424528302,0.381939656,0.3,0.123401839,0.598659073,0.439617711,0.907534247,0.08490949800000001,0.0,0.7985829959999999,0.252080402,0.6261432920000001,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1798,0.358674464,0.455921822,0.408888488,0.433013536,0.477311109,0.48218829,0.433077258,0.60792816,0.23275862100000005,0.408056385,0.448356373,0.6128016789999999,0.327842154,0.492616393,0.710423785,0.434124844,0.506488774,0.638814016,0.411327036,0.7,0.123401839,0.199669336,0.128381417,1.0,0.220926433,0.0,0.956477733,0.44475891,0.504557637,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3541,0.261208577,0.5310814939999999,0.505326759,0.577560458,0.627587782,0.633530994,0.603011179,0.592826125,0.231681034,0.482366371,0.4590740170000001,0.571878279,0.325214589,0.431031806,0.646641873,0.448673282,0.493623835,0.561994609,0.533664704,0.7,0.19369967,0.390443133,0.31771446,0.7093933459999999,0.545919253,0.0,0.8329959509999999,0.382015969,0.435620252,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,2227,0.419103314,0.300380966,0.289266783,0.297313602,0.4748020570000001,0.487076856,0.442856555,0.491411252,0.40625,0.404552914,0.450156018,0.8310598109999999,0.5691744679999999,0.697525018,0.889153355,0.302263372,0.504322649,0.634770889,0.389080387,0.5,0.255491064,0.312719931,0.227508995,0.8304794520000001,0.102319999,0.0,0.927125506,0.691225875,0.465359347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,9962,0.341130604,0.699189541,0.722018959,0.801590354,0.408292226,0.3976725920000001,0.295163646,0.594087389,0.217672414,0.554904041,0.467862562,0.557187828,0.313944438,0.214186175,0.501822952,0.702970425,0.483139856,0.254716981,0.365674873,0.4,0.183362057,0.25346273,0.42846719,0.30072774,0.901489163,0.003816794,0.553643725,0.16527825,0.559314802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3985,0.298245614,0.388236767,0.480854937,0.555772112,0.57182431,0.574206161,0.542962842,0.615924203,0.304956897,0.43908202,0.444740646,0.486883526,0.34764758799999995,0.412684115,0.663772085,0.416154287,0.510847823,0.525606469,0.702455783,0.7,0.339212575,0.60553379,0.594033088,0.17478676699999998,0.46844082,0.003816794,0.63562753,0.421808738,0.54577387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2340,0.153996101,0.087855801,0.1390763,0.16450205699999998,0.432153541,0.451106547,0.3952090620000001,0.635699158,0.463362069,0.34316928,0.414977124,0.646379853,0.456601679,0.52523654,0.728803895,0.34445979600000004,0.547058595,0.479784367,0.399842129,0.5,0.349785213,0.232011608,0.31771446,0.8304794520000001,0.395843626,0.003816794,0.883603239,0.53026224,0.408031236,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,42264,0.259259259,0.6812719770000001,0.7621681440000001,0.886481572,0.192241406,0.34712206799999995,0.321072394,0.648066371,0.228448276,0.5879316370000001,0.45373912,0.6086044070000001,0.364888345,0.528281413,0.73575522,0.330222943,0.500016922,0.622641509,0.592365603,0.2,0.480665445,0.692531177,0.36465533,0.7652792409999999,0.480000956,0.0,0.608299595,0.532532341,0.52029019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,40834,0.518518519,0.57642255,0.485514881,0.569083617,0.389347647,0.40283647,0.383644483,0.7039247759999999,0.371767241,0.452587681,0.462604654,0.59181532,0.494392722,0.473131001,0.738307587,0.479456221,0.489404828,0.482479784,0.5005835439999999,0.5,0.29789139800000003,0.749703095,0.28124038100000004,0.907534247,0.35606562,0.003816794,0.616396761,0.526339549,0.607512535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1954,0.34307992200000004,0.344353999,0.344353999,0.391270055,0.565289024,0.5703585720000001,0.534437405,0.633162845,0.282327586,0.43908202,0.441102669,0.577124869,0.378753636,0.447945802,0.686181756,0.423713055,0.515242971,0.5161725070000001,0.73867475,0.7,0.291340036,0.6943395729999999,0.37175053,0.907534247,0.133905189,0.003816794,0.7014170040000001,0.443541391,0.5526300470000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,41574,0.26705653,0.639135711,0.6226413000000001,0.642691539,0.487144742,0.511829244,0.464480128,0.666597231,0.27262931,0.576039188,0.467862562,0.511017838,0.44953366,0.465672236,0.706560492,0.410030934,0.483139856,0.517520216,0.862188464,0.7,0.354896584,0.450391018,0.422716454,0.321917808,0.6413787710000001,0.007633588,0.715587045,0.504375575,0.5526300470000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,36983,0.304093567,0.283488333,0.283488333,0.303999292,0.610073804,0.636774692,0.610745609,0.7832786999999999,0.329741379,0.590884217,0.462604654,0.33683106,0.692882718,0.4811494220000001,0.749850182,0.408489191,0.489404828,0.473045822,0.963493383,0.7,0.591069846,0.499567307,0.410838503,0.581184529,0.800935107,0.007633588,0.516194332,0.746461354,0.590440167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3459,0.251461988,0.487807803,0.505326759,0.526675356,0.597529863,0.6004269720000001,0.559078549,0.492272258,0.355603448,0.301488247,0.431907614,0.482686254,0.458076608,0.405853625,0.65414361,0.405392358,0.526391751,0.525606469,0.350868519,0.7,0.14926824800000002,0.102418708,0.239134147,0.273483366,0.174917193,0.007633588,0.934210526,0.488771054,0.37066221,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,33093,0.228070175,0.289266783,0.305731339,0.346167709,0.29918578100000004,0.292646638,0.218809347,0.7457669929999999,0.229525862,0.5113389220000001,0.437442024,0.390346275,0.321278899,0.360890754,0.5789181729999999,0.428199082,0.519674669,0.358490566,0.7660233409999999,0.0,0.374287643,0.803299966,0.434099345,0.660958904,0.518362575,0.0,0.451417004,0.48367177,0.615656605,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,4024,0.300194932,0.707621697,0.6793959559999999,0.6962814009999999,0.57348977,0.5772535329999999,0.529629303,0.5497035920000001,0.24137931,0.452587681,0.428188394,0.419727177,0.369925508,0.355908275,0.623919135,0.508754618,0.5309168439999999,0.508086253,0.489945199,0.4,0.328136292,0.7276731940000001,0.202660068,0.8304794520000001,0.491054643,0.0,0.620445344,0.402420961,0.6129693829999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,12750,0.372319688,0.640267197,0.644734965,0.675171823,0.535181538,0.537002231,0.489522133,0.601044192,0.115301724,0.41502911,0.455522673,0.579223505,0.252367047,0.407075399,0.541637892,0.45581175,0.497877213,0.544474394,0.397990686,0.4,0.183362057,0.322857129,0.434099345,0.907534247,0.066208191,0.0,0.909919028,0.3466509,0.6129693829999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,33473,0.306042885,0.58964775,0.540225427,0.487497589,0.29918578100000004,0.302592234,0.215587761,0.691857828,0.427801724,0.514510212,0.464362319,0.603357817,0.52176758,0.600091197,0.819162009,0.313659264,0.487308083,0.6509433960000001,0.616111716,0.7,0.549035457,0.397588378,0.450330843,0.389726027,0.33689041200000003,0.007633588,0.7621457490000001,0.5839498320000001,0.4606269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
